snapped_at	price	market_cap	total_volume
2015-02-27	227.3188	3156673882	122824655
2015-02-28	226.5015	3146117160	76707497.35
2015-03-01	230.4451	3201694758	51959127.73
2015-03-02	241.4109	3355014018	83753171.32
2015-03-03	251.04	3489820008	115181251.8
2015-03-04	245.8887	3419100815	107673552.6
2015-03-05	249.114	3464733563	89323754.43
2015-03-06	251.1559	3494055765	68893237.76
2015-03-07	254.1468917	3536562010	46165547.76
2015-03-08	253.5041	3527788406	41592937.26
2015-03-09	266.6467	3712468675	102367070.9
2015-03-10	271.6451	3783140188	120974996.9
2015-03-11	280.6255	3908523901	69970603.1
2015-03-12	276.7193	3855792890	61457282.42
2015-03-13	274.4155	3824679752	64535992.43
2015-03-14	268.1774	3738627611	60253441.54
2015-03-15	271.8774	3791187607	30692665.91
2015-03-16	274.5058	3828745135	57549899.34
2015-03-17	268.4546	3745257104	47715046.69
2015-03-18	235.9938	3293287579	114161325.4
2015-03-19	243.8185	3403316150	124903022
2015-03-20	241.1405	3366737347	54903834.78
2015-03-21	239.7749	3348576366	50034251.31
2015-03-22	246.8166	3447811937	47468115.49
2015-03-23	242.7998	3392568765	66663315.35
2015-03-24	224.2121	3133829338	140828741.5
2015-03-25	224.5762	3139788623	160382156.4
2015-03-26	227.6376	3183426472	136711195.6
2015-03-27	226.9413	3174693193	82941070.38
2015-03-28	231.4426	3237847258	75411314.07
2015-03-29	222.1861	3108350211	77584255.81
2015-03-30	227.6868	3185304179	89250783.37
2015-03-31	226.6677	3171047123	71321792.85
2015-04-01	229.1145	3209241169	72632050.74
2015-04-02	231.933	3249677045	87506330.13
2015-04-03	231.5829	3245634344	86053564.02
2015-04-04	231.2894	3242388276	58396467.57
2015-04-05	236.1752	3311754933	75450145.46
2015-04-06	233.66	3277227538	76689587.7
2015-04-07	233.9768	3282109562	81785677.71
2015-04-08	226.543	3178998629	98815919.54
2015-04-09	227.9947102	3200139452	87887819.7
2015-04-10	221.2241	3105781732	104431605.2
2015-04-11	223.0758	3131777887	82678111.24
2015-04-12	222.3424	3121481629	58733038.12
2015-04-13	211.8623	2976744763	83059207.98
2015-04-14	204.5474	2874734728	102780064
2015-04-15	208.8903	2936397058	67054488.11
2015-04-16	211.8932	2979313744	82221426.34
2015-04-17	205.8146279	2894494600	93818499.04
2015-04-18	206.3095	2902227945	64927306.57
2015-04-19	206.2195	2901616630	54298657.9
2015-04-20	208.8389	2939381413	59177836.73
2015-04-21	218.5902	3077454919	75224461.59
2015-04-22	218.0277	3070364184	67629217.24
2015-04-23	217.3661	3061742806	50955571.68
2015-04-24	212.4328	2992896679	67396368.19
2015-04-25	207.8057	2928569364	54104581.23
2015-04-26	201.0865	2834615847	89266832.73
2015-04-27	210.1602	2963222042	87724360.12
2015-04-28	205.7402	2901713489	65324824.79
2015-04-29	203.2886	2867782116	51076032.75
2015-04-30	210.6603	2972453699	92555581.5
2015-05-01	207.8604	2933741686	66722022.38
2015-05-02	209.9694	2964274500	54851686.9
2015-05-03	214.3624	3027054323	77414638.55
2015-05-04	214.3844	3028029581	75481979.22
2015-05-05	211.0332	2981492877	64268048.28
2015-05-06	202.6106	2862533209	62263121.45
2015-05-07	210.6379	2975944911	66601530.55
2015-05-08	217.3425	3070669176	71255202.33
2015-05-09	215.444	3043846693	70939073.85
2015-05-10	213.977	3023120550	60570346.63
2015-05-11	216.8868	3064230932	63480740.26
2015-05-12	215.332	3042264329	54281651.35
2015-05-13	208.1216	2940393995	44280165.87
2015-05-14	207.3958	2930139711	49920583.23
2015-05-15	207.1874	2927195384	34319377.86
2015-05-16	206.3839	2915843335	23488105.16
2015-05-17	206.3328	2915121382	21326461.1
2015-05-18	205.4602	2902793071	29848137.35
2015-05-19	208.1174	2940334657	27891720.07
2015-05-20	210.9788	2980761231	25941471.17
2015-05-21	211.9302	2994202848	24641878.94
2015-05-22	218.5423	3101262753	49451444.97
2015-05-23	217.0603939	3080824994	43367577.4
2015-05-24	219.3239	3113757858	27057696.3
2015-05-25	216.2722	3071184190	28085540.52
2015-05-26	218.1884	3099164398	27808090.79
2015-05-27	217.6251	3091924930	28189253.65
2015-05-28	216.5518	3077390561	24438276.76
2015-05-29	216.1228	3072158587	28359549.97
2015-05-30	212.828	3026031070	28628785.97
2015-05-31	209.2896	2976464369	21280817.82
2015-06-01	204.3993	2907610702	39908473.07
2015-06-02	202.4492	2880639544	28754370.62
2015-06-03	200.2225	2849036030	27058432.7
2015-06-04	199.9151	2844661928	25864421.56
2015-06-05	202.2231	2877503268	29021097.93
2015-06-06	202.7159	2884515492	16411030.2
2015-06-07	201.3044	2864430764	21725865.63
2015-06-08	202.6646	2883785526	35844858.25
2015-06-09	203.586	2896896449	32593834.54
2015-06-10	202.2587	2878009833	25784677.72
2015-06-11	204.5204	2910192354	25646388.69
2015-06-12	204.6252	2911683590	26383761.71
2015-06-13	206.4999	2938359352	25753509.29
2015-06-14	208.2403	2963124113	31461474.03
2015-06-15	210.3254	2992793730	41532206.34
2015-06-16	222.7303	3169307394	85690330.66
2015-06-17	218.5068	3109209735	88772089.37
2015-06-18	218.5811	3110266975	59238071.22
2015-06-19	213.9824	3044830463	53511874.04
2015-06-20	216.2481	3077069902	49061676.44
2015-06-21	214.764	3070856745	23353235.7
2015-06-22	218.0221	3118239283	36296137.43
2015-06-23	218.3481	3123687919	33477704.73
2015-06-24	214.6629	3071777800	35354712.89
2015-06-25	216.4618	3098358444	30570041.67
2015-06-26	217.1127	3108505654	30447888.1
2015-06-27	224.419	3213842784	43948854.6
2015-06-28	225.9273	3236250423	36864600.01
2015-06-29	228.4194855	3272737283	65234261.72
2015-06-30	235.61075	3376631902	89692668.52
2015-07-01	233.062	3340897158	61640114.36
2015-07-02	229.6688656	3293158705	47539508.17
2015-07-03	229.6262	3293442477	38102257.15
2015-07-04	234.3376	3361906803	38633742.77
2015-07-05	245.9669466	3529631834	87246323.3
2015-07-06	242.949	3487399273	101201730.1
2015-07-07	241.3460757	3465234888	58884011.8
2015-07-08	243.6205225	3498683048	71714842.14
2015-07-09	242.9424	3489740031	68611727.22
2015-07-10	255.3989	3669858719	101971990.1
2015-07-11	261.8389341	3763371725	102616835.6
2015-07-12	278.716744	4006866751	103821954.6
2015-07-13	264.1112	3797866234	118177000.6
2015-07-14	260.2933	3743141293	67597270.17
2015-07-15	259.3183235	3730378363	48340624.19
2015-07-16	254.4101	3661088544	89581969.25
2015-07-17	256.9746	3698995182	55917271.86
2015-07-18	253.4524	3648377599	48482352.76
2015-07-19	251.66945	3622712523	24812135.95
2015-07-20	255.9779	3687457641	37605117.46
2015-07-21	251.3758173	3622074151	39532839.16
2015-07-22	252.7831	3643318583	39578180.09
2015-07-23	250.8926	3616917900	31100216.17
2015-07-24	262.8780845	3790281373	72358751.6
2015-07-25	262.7054784	3787792670	49974385.86
2015-07-26	265.7397188	3831541561	36665952.79
2015-07-27	263.8923	3804904738	57303215.07
2015-07-28	265.7653	3831910402	57514731
2015-07-29	262.8271742	3789547328	47905325.49
2015-07-30	262.3615	3782833052	40135922.53
2015-07-31	258.1015207	3721410965	58204294.22
2015-08-01	255.3951	3682388710	48707474.81
2015-08-02	256.7383	3701755505	42070777.96
2015-08-03	257.2818052	3709591981	37804591.81
2015-08-04	261.0163	3763437420	44361824.8
2015-08-05	258.1223856	3721711804	39832092.26
2015-08-06	254.4451	3668691230	38360882.32
2015-08-07	253.963956	3661753903	43439193.84
2015-08-08	236.8844602	3415494901	72994690.46
2015-08-09	241.060575	3475707794	61887080.22
2015-08-10	239.2478	3464978038	55172500.84
2015-08-11	244.3884	3540491409	58070796.41
2015-08-12	239.9486	3476897205	65468379.64
2015-08-13	236.3989467	3426360424	51253860.75
2015-08-14	238.6413	3459684349	55158568.55
2015-08-15	234.4836787	3400224376	34326841.01
2015-08-16	232.1118	3366630786	50298014.67
2015-08-17	232.0596	3366720677	46698639.18
2015-08-18	229.5253	3330526866	45195664.02
2015-08-19	203.1856	2949335497	128937792.8
2015-08-20	208.8815	3032776609	88716324.85
2015-08-21	203.9918	2962634109	54595285.46
2015-08-22	201.1993	2922867501	89848571.03
2015-08-23	199.5296	2899299770	63627542.01
2015-08-24	181.1789866	2633327862	120196430.4
2015-08-25	192.0608	2792175109	159167181.1
2015-08-26	198.8122	2891117072	127335006.2
2015-08-27	198.2885	2884155805	62162665.43
2015-08-28	207.151	3013870972	85070347.68
2015-08-29	204.2534	2972545687	50649629.03
2015-08-30	203.8017	2966736252	48804446.05
2015-08-31	205.0429	2985609163	51718211.83
2015-09-01	200.9887	2927355193	54395509.97
2015-09-02	203.8117	2969302086	42592423.66
2015-09-03	203.7515	2969122890	39358323.44
2015-09-04	206.3375	3007642460	49576865.96
2015-09-05	210.5518	3069834716	52660556.09
2015-09-06	214.5071	3128264293	62894246.73
2015-09-07	215.4334	3142580864	45089435.86
2015-09-08	217.3469	3171248848	60462996.83
2015-09-09	212.156	3096316046	49924357.02
2015-09-10	211.5171	3087853536	42990705.22
2015-09-11	211.708451	3091509705	39072935.98
2015-09-12	207.2489	3027113702	35767446.77
2015-09-13	203.0378	2966336574	40741885.78
2015-09-14	203.5024	2973887410	46070995.59
2015-09-15	204.0024	2982030582	51963251.32
2015-09-16	202.3529	2958667516	45250483.36
2015-09-17	203.8357	2980455030	47812756.3
2015-09-18	205.5345	3006671710	70417782.1
2015-09-19	204.5601	2993046673	34514845.45
2015-09-20	204.2909	2989766678	32307124.71
2015-09-21	202.4374	2963309027	32893123.73
2015-09-22	206.606	3025063070	64517200.02
2015-09-23	205.4678	3009281399	47845341.9
2015-09-24	209.1981	3064616186	111004776.7
2015-09-25	209.8351	3074839621	103084601.9
2015-09-26	209.4738	3070309855	83607555.33
2015-09-27	208.0422	3050096292	67707757.09
2015-09-28	212.9546	3122856760	218656818.8
2015-09-29	210.7515	3091492678	102308438
2015-09-30	211.3024	3100345029	68083622.45
2015-10-01	212.4229	3117592828	64652782.37
2015-10-02	211.627	3106642035	75325331.5
2015-10-03	213.1663	3129995391	65431974.14
2015-10-04	212.8466	3126125905	70366814.06
2015-10-05	214.7685	3155164034	96010135.54
2015-10-06	218.605	3212318498	120438968.2
2015-10-07	216.3529	3179516810	108155068.3
2015-10-08	215.1854	3162359259	86431978.74
2015-10-09	214.9889	3159471500	96095017.84
2015-10-10	215.9712	3176131859	78497539.76
2015-10-11	217.88	3204203197	69770606.62
2015-10-12	216.2534	3180281970	95218714.31
2015-10-13	219.0914	3222018379	144467081.6
2015-10-14	220.232	3242343597	280515407.5
2015-10-15	223.8046795	3295988300	182202323.9
2015-10-16	231.1568	3405095695	292850143.9
2015-10-17	237.8483	3504462798	238929033.5
2015-10-18	230.9337	3403466231	102781413.6
2015-10-19	233.1793	3437511752	198323883.3
2015-10-20	238.1055	3510865597	281055271.4
2015-10-21	235.4589	3472712678	177799507.7
2015-10-22	246.3539	3634323592	206247134
2015-10-23	251.7616	3715038228	118509948.4
2015-10-24	256.8154	3790543941	152505716
2015-10-25	258.4843	3816191122	305788971.7
2015-10-26	258.238	3813103572	200414034.1
2015-10-27	266.97	3943507310	298291912.1
2015-10-28	277.8959	4105863291	354383998
2015-10-29	285.591	4220656572	494167169.1
2015-10-30	296.025	4376100572	766266291.5
2015-10-31	283.6287	4193882863	292456216.1
2015-11-01	295.0541	4363931279	528772857.1
2015-11-02	318.4768	4711513932	578077767.5
2015-11-03	362.529	5364740395	898759143.7
2015-11-04	371.0185	5491806562	903257276.7
2015-11-05	354.9557	5255349860	836842733.8
2015-11-06	346.9636	5138253345	716812222.5
2015-11-07	360.3513	5337856781	430810911.3
2015-11-08	346.0835	5127780786	246083597.3
2015-11-09	354.002	5246433541	390731152.1
2015-11-10	314.1469	4656890085	578615012.6
2015-11-11	284.6294	4220527438	532739798.2
2015-11-12	312.6611	4637420701	505989163.9
2015-11-13	313.2047	4646736250	385195788
2015-11-14	307.7649	4567154175	121745667
2015-11-15	298.4862	4430632145	221477701.7
2015-11-16	310.0705	4603500437	224063694.7
2015-11-17	314.8307	4675771107	222305754.8
2015-11-18	314.6479	4674283343	174450031.7
2015-11-19	303.3226	4506994683	192289562
2015-11-20	301.8813	4486907044	116050919.7
2015-11-21	305.3667	4540054681	187778673.7
2015-11-22	303.8134	4518236931	156937929
2015-11-23	303.5474	4515571122	177466641
2015-11-24	300.5307	4471799144	97491195.73
2015-11-25	309.0213	4599326244	672900690.8
2015-11-26	336.2552	5006116979	1168108729
2015-11-27	339.7956	5059887785	847770023.6
2015-11-28	336.2342	5008233627	630331161.6
2015-11-29	350.7679	5225985712	870506233
2015-11-30	357.8678	5333241197	1228979520
2015-12-01	341.9388	5097298789	492113501.6
2015-12-02	338.1835	5042662623	1087318455
2015-12-03	330.2559	4925618133	1052025982
2015-12-04	333.3923	4973671354	955706951.1
2015-12-05	359.0129	5357468729	1310835907
2015-12-06	362.298	5407913557	1390878923
2015-12-07	364.0043	5434720701	1183576850
2015-12-08	379.0008	5660291673	876036767.5
2015-12-09	378.6865	5657207091	1387266457
2015-12-10	381.0527	5694546812	1166105782
2015-12-11	411.7622	6155124306	1477599308
2015-12-12	395.6173	5915200637	1587746508
2015-12-13	396.4522	5929289547	1350278647
2015-12-14	403.0261	6029592877	1361210885
2015-12-15	425.4676	6367303458	1423033703
2015-12-16	416.2083	6230378121	822200482.1
2015-12-17	421.2681	6307836832	1202151875
2015-12-18	426.7863	6392287835	1044593583
2015-12-19	425.0845	6368382183	512380702
2015-12-20	406.0081	6084244533	1082176064
2015-12-21	401.1749	6013381075	1298321333
2015-12-22	398.3913	5973090721	1183933298
2015-12-23	405.9181	6087513154	876284236.1
2015-12-24	414.8429	6222840550	1293727674
2015-12-25	415.3601	6232291388	964926604.6
2015-12-26	380.1347	5705327672	1572216152
2015-12-27	386.4047	5801441525	1256720425
2015-12-28	383.4817	5759003539	1194934224
2015-12-29	395.4328	5940082778	1076287137
2015-12-30	390.4924	5867489991	1123183982
2015-12-31	397.2716	5970723990	1207125811
2016-01-01	400.0261	6013482354	1232767637
2016-01-02	399.9543	6013862838	708943153.4
2016-01-03	396.0832	5957111132	906139805.9
2016-01-04	400.2754	6021973276	943558143.8
2016-01-05	401.879	6047625897	705155835.2
2016-01-06	400.0025	6020767630	772792953.8
2016-01-07	417.8042	6288715703	1499322546
2016-01-08	416.2324	6268397509	1374706423
2016-01-09	410.7807	6187897770	993794433.3
2016-01-10	409.0893	6164239390	1245085774
2016-01-11	412.794	6221796286	1088933211
2016-01-12	410.5993	6190441406	818439655.5
2016-01-13	397.2488	5990631079	1456623649
2016-01-14	395.013	5958267463	1165314834
2016-01-15	335.2771	5057311394	1444727171
2016-01-16	351.8625	5309675498	1564111018
2016-01-17	353.8125	5339101388	1351935442
2016-01-18	353.4437	5336372507	1245986100
2016-01-19	347.4078	5246448373	1060613489
2016-01-20	384.5954	5809525044	1537336930
2016-01-21	375.2179	5669139110	1366046048
2016-01-22	349.7053	5285209853	1508229885
2016-01-23	360.8617	5454262208	699585754.9
2016-01-24	373.3592	5645863151	1350839370
2016-01-25	361.7162	5471201683	1228250974
2016-01-26	361.191	5464431550	1133257063
2016-01-27	361.9085	5475286553	939113315.1
2016-01-28	347.1125	5254484891	1046972569
2016-01-29	349.704	5295139285	1271984119
2016-01-30	348.01	5271150866	855681494
2016-01-31	336.4142	5097053596	734234270.6
2016-02-01	340.6754	5162978271	944232598.9
2016-02-02	341.5557	5177847790	613270135.7
2016-02-03	331.4496	5026143166	631623517.8
2016-02-04	346.8504	5261148265	954247541.8
2016-02-05	345.5643	5243255763	984734941.4
2016-02-06	335.958	5099120130	877814578.3
2016-02-07	336.5935	5110288740	493961743.4
2016-02-08	331.4103	5032838242	484215250.4
2016-02-09	331.1144	5029826405	412204045
2016-02-10	336.699	5116023460	721649973.5
2016-02-11	333.0493	5062099573	445156885.1
2016-02-12	340.067	5170268146	584809364
2016-02-13	346.864	5274968966	657590257.7
2016-02-14	359.1947	5463935078	1172312897
2016-02-15	357.9043	5445666034	1244033851
2016-02-16	365.2722	5559031953	997778609.2
2016-02-17	374.6766	5703589479	1165030147
2016-02-18	379.5151	5778923867	1301509329
2016-02-19	376.7423	5737983019	540708305.1
2016-02-20	396.3079	6037522979	1244522378
2016-02-21	394.399	6009743502	1354891357
2016-02-22	396.9266	6049488848	1057776158
2016-02-23	381.5043	5815737388	1329843727
2016-02-24	384.1125	5856640110	1322840234
2016-02-25	383.8394	5853982669	1284831720
2016-02-26	390.586	5958233196	53347751.31
2016-02-27	395.2814	6031282657	544389595
2016-02-28	395.8996	6042051438	499565262.1
2016-02-29	401.7195	6132218039	1698406420
2016-03-01	397.1041	6062905978	2315931513
2016-03-02	390.5504	5964602874	1888332579
2016-03-03	383.4209	5857022642	2498382431
2016-03-04	371.8567	5681765855	2187930237
2016-03-05	360.9419	5516401387	2513480764
2016-03-06	367.9152	5624301267	2291351288
2016-03-07	375.6325	5743580569	2143613216
2016-03-08	374.1256	5721951752	1676045513
2016-03-09	374.6807	5731996487	1549551572
2016-03-10	372.3311	5697550116	1937458471
2016-03-11	375.9791	5754848898	2188247533
2016-03-12	368.4187	5640462666	2055551057
2016-03-13	370.016	5666101260	1655582196
2016-03-14	373.39	5719195961	1624635380
2016-03-15	374.1462	5732247162	1900368394
2016-03-16	371.4848	5692967412	1690584009
2016-03-17	369.8212	5668776528	1540780703
2016-03-18	362.2599	5554096335	2163878518
2016-03-19	360.9125	5534647324	1565995637
2016-03-20	365.3427	5603946007	1277584270
2016-03-21	365.6872	5610501013	2001899718
2016-03-22	371.2017	5696479848	1819671504
2016-03-23	373.933	5739796763	1775641797
2016-03-24	371.1693	5698701451	1808354972
2016-03-25	372.3078	5717502962	1731792165
2016-03-26	373.158	5732070709	1436534619
